NOTIFICATION_REFERENCE,NOTIF_DATE,ORIGIN_COUNTRY_DESC,NOTIFYNG_COUNTRY_DESC,PRODUCT_NAME,PRODUCT_CATEGORY_DESC,HAZARD_CATEGORY_NAME,substance,unauthorised_flag,NOTIFICATION_CLASSIFICAT_DESC,NOTIFICATION_BASIS_DESC,RISK_DECISION_DESC,DISTRIBUTION_STATUS_DESC,NOTIF_SUBJECT
2025.4405,2025-06-12,Türkiye,Italy,Foglie di vite / Vine leaves,fruits and vegetables,boscalid   - {pesticide residues} *** dithiocarbamates   - {pesticide residues} *** pyraclostrobin   - {pesticide residues},boscalid,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,"dithiocarbamates , boscalid,pyraclotrobin in folgie di vite dalla Turchia "
2025.4405,2025-06-12,Türkiye,Italy,Foglie di vite / Vine leaves,fruits and vegetables,boscalid   - {pesticide residues} *** dithiocarbamates   - {pesticide residues} *** pyraclostrobin   - {pesticide residues},dithiocarbamates,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,"dithiocarbamates , boscalid,pyraclotrobin in folgie di vite dalla Turchia "
2025.4405,2025-06-12,Türkiye,Italy,Foglie di vite / Vine leaves,fruits and vegetables,boscalid   - {pesticide residues} *** dithiocarbamates   - {pesticide residues} *** pyraclostrobin   - {pesticide residues},pyraclostrobin,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,"dithiocarbamates , boscalid,pyraclotrobin in folgie di vite dalla Turchia "
2025.4392,2025-06-11,Türkiye,Italy,red and green jalapenos,fruits and vegetables,tetramethrin   unauthorised - {pesticide residues},tetramethrin,True,information notification for follow-up,border control - consignment released,potentially serious,distribution to other member countries,tetramethrin in green and red jalapenos (pepper) from Turkiye
2025.4390,2025-06-11,India,France,Drumsticks (Moringa oleifera),fruits and vegetables,tricyclazole  unauthorised substance - {pesticide residues},tricyclazole,True,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,Tricyclazole in drumsticks from India
2025.4336,2025-06-10,India,Germany,bottle gourd,fruits and vegetables,dimethoate   - {pesticide residues},dimethoate,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Dimethoate in bottle gourd from India
2025.4263,2025-06-06,Egypt,Netherlands,Oranges,fruits and vegetables,chlorpropham   - {pesticide residues},chlorpropham,False,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,Pesticide residues in Egyptian Oranges
2025.4294,2025-06-06,Egypt,Germany,wine leaves in brine,fruits and vegetables,acetamiprid   - {pesticide residues} *** boscalid   - {pesticide residues} *** carbendazim   - {pesticide residues} *** clofentezine   - {pesticide residues} *** diflubenzuron   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lambda-cyhalothrin   - {pesticide residues} *** lufenuron   - {pesticide residues} *** propiconazole   - {pesticide residues} *** tebuconazole   - {pesticide residues} *** thiophanate-methyl   - {pesticide residues},acetamiprid,False,alert notification,official control on the market,potentially serious,no distribution from notifying country,"Carbendazim, propiconazole, thiophanate-methyl, tebuconazole and acetamiprid in wine leaves in brine from Egypt, via the Netherlands"
2025.4294,2025-06-06,Egypt,Germany,wine leaves in brine,fruits and vegetables,acetamiprid   - {pesticide residues} *** boscalid   - {pesticide residues} *** carbendazim   - {pesticide residues} *** clofentezine   - {pesticide residues} *** diflubenzuron   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lambda-cyhalothrin   - {pesticide residues} *** lufenuron   - {pesticide residues} *** propiconazole   - {pesticide residues} *** tebuconazole   - {pesticide residues} *** thiophanate-methyl   - {pesticide residues},boscalid,False,alert notification,official control on the market,potentially serious,no distribution from notifying country,"Carbendazim, propiconazole, thiophanate-methyl, tebuconazole and acetamiprid in wine leaves in brine from Egypt, via the Netherlands"
2025.4294,2025-06-06,Egypt,Germany,wine leaves in brine,fruits and vegetables,acetamiprid   - {pesticide residues} *** boscalid   - {pesticide residues} *** carbendazim   - {pesticide residues} *** clofentezine   - {pesticide residues} *** diflubenzuron   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lambda-cyhalothrin   - {pesticide residues} *** lufenuron   - {pesticide residues} *** propiconazole   - {pesticide residues} *** tebuconazole   - {pesticide residues} *** thiophanate-methyl   - {pesticide residues},carbendazim,False,alert notification,official control on the market,potentially serious,no distribution from notifying country,"Carbendazim, propiconazole, thiophanate-methyl, tebuconazole and acetamiprid in wine leaves in brine from Egypt, via the Netherlands"
2025.4294,2025-06-06,Egypt,Germany,wine leaves in brine,fruits and vegetables,acetamiprid   - {pesticide residues} *** boscalid   - {pesticide residues} *** carbendazim   - {pesticide residues} *** clofentezine   - {pesticide residues} *** diflubenzuron   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lambda-cyhalothrin   - {pesticide residues} *** lufenuron   - {pesticide residues} *** propiconazole   - {pesticide residues} *** tebuconazole   - {pesticide residues} *** thiophanate-methyl   - {pesticide residues},clofentezine,False,alert notification,official control on the market,potentially serious,no distribution from notifying country,"Carbendazim, propiconazole, thiophanate-methyl, tebuconazole and acetamiprid in wine leaves in brine from Egypt, via the Netherlands"
2025.4294,2025-06-06,Egypt,Germany,wine leaves in brine,fruits and vegetables,acetamiprid   - {pesticide residues} *** boscalid   - {pesticide residues} *** carbendazim   - {pesticide residues} *** clofentezine   - {pesticide residues} *** diflubenzuron   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lambda-cyhalothrin   - {pesticide residues} *** lufenuron   - {pesticide residues} *** propiconazole   - {pesticide residues} *** tebuconazole   - {pesticide residues} *** thiophanate-methyl   - {pesticide residues},diflubenzuron,False,alert notification,official control on the market,potentially serious,no distribution from notifying country,"Carbendazim, propiconazole, thiophanate-methyl, tebuconazole and acetamiprid in wine leaves in brine from Egypt, via the Netherlands"
2025.4294,2025-06-06,Egypt,Germany,wine leaves in brine,fruits and vegetables,acetamiprid   - {pesticide residues} *** boscalid   - {pesticide residues} *** carbendazim   - {pesticide residues} *** clofentezine   - {pesticide residues} *** diflubenzuron   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lambda-cyhalothrin   - {pesticide residues} *** lufenuron   - {pesticide residues} *** propiconazole   - {pesticide residues} *** tebuconazole   - {pesticide residues} *** thiophanate-methyl   - {pesticide residues},imidacloprid,False,alert notification,official control on the market,potentially serious,no distribution from notifying country,"Carbendazim, propiconazole, thiophanate-methyl, tebuconazole and acetamiprid in wine leaves in brine from Egypt, via the Netherlands"
2025.4294,2025-06-06,Egypt,Germany,wine leaves in brine,fruits and vegetables,acetamiprid   - {pesticide residues} *** boscalid   - {pesticide residues} *** carbendazim   - {pesticide residues} *** clofentezine   - {pesticide residues} *** diflubenzuron   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lambda-cyhalothrin   - {pesticide residues} *** lufenuron   - {pesticide residues} *** propiconazole   - {pesticide residues} *** tebuconazole   - {pesticide residues} *** thiophanate-methyl   - {pesticide residues},lambda-cyhalothrin,False,alert notification,official control on the market,potentially serious,no distribution from notifying country,"Carbendazim, propiconazole, thiophanate-methyl, tebuconazole and acetamiprid in wine leaves in brine from Egypt, via the Netherlands"
2025.4294,2025-06-06,Egypt,Germany,wine leaves in brine,fruits and vegetables,acetamiprid   - {pesticide residues} *** boscalid   - {pesticide residues} *** carbendazim   - {pesticide residues} *** clofentezine   - {pesticide residues} *** diflubenzuron   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lambda-cyhalothrin   - {pesticide residues} *** lufenuron   - {pesticide residues} *** propiconazole   - {pesticide residues} *** tebuconazole   - {pesticide residues} *** thiophanate-methyl   - {pesticide residues},lufenuron,False,alert notification,official control on the market,potentially serious,no distribution from notifying country,"Carbendazim, propiconazole, thiophanate-methyl, tebuconazole and acetamiprid in wine leaves in brine from Egypt, via the Netherlands"
2025.4294,2025-06-06,Egypt,Germany,wine leaves in brine,fruits and vegetables,acetamiprid   - {pesticide residues} *** boscalid   - {pesticide residues} *** carbendazim   - {pesticide residues} *** clofentezine   - {pesticide residues} *** diflubenzuron   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lambda-cyhalothrin   - {pesticide residues} *** lufenuron   - {pesticide residues} *** propiconazole   - {pesticide residues} *** tebuconazole   - {pesticide residues} *** thiophanate-methyl   - {pesticide residues},propiconazole,False,alert notification,official control on the market,potentially serious,no distribution from notifying country,"Carbendazim, propiconazole, thiophanate-methyl, tebuconazole and acetamiprid in wine leaves in brine from Egypt, via the Netherlands"
2025.4294,2025-06-06,Egypt,Germany,wine leaves in brine,fruits and vegetables,acetamiprid   - {pesticide residues} *** boscalid   - {pesticide residues} *** carbendazim   - {pesticide residues} *** clofentezine   - {pesticide residues} *** diflubenzuron   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lambda-cyhalothrin   - {pesticide residues} *** lufenuron   - {pesticide residues} *** propiconazole   - {pesticide residues} *** tebuconazole   - {pesticide residues} *** thiophanate-methyl   - {pesticide residues},tebuconazole,False,alert notification,official control on the market,potentially serious,no distribution from notifying country,"Carbendazim, propiconazole, thiophanate-methyl, tebuconazole and acetamiprid in wine leaves in brine from Egypt, via the Netherlands"
2025.4294,2025-06-06,Egypt,Germany,wine leaves in brine,fruits and vegetables,acetamiprid   - {pesticide residues} *** boscalid   - {pesticide residues} *** carbendazim   - {pesticide residues} *** clofentezine   - {pesticide residues} *** diflubenzuron   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lambda-cyhalothrin   - {pesticide residues} *** lufenuron   - {pesticide residues} *** propiconazole   - {pesticide residues} *** tebuconazole   - {pesticide residues} *** thiophanate-methyl   - {pesticide residues},thiophanate-methyl,False,alert notification,official control on the market,potentially serious,no distribution from notifying country,"Carbendazim, propiconazole, thiophanate-methyl, tebuconazole and acetamiprid in wine leaves in brine from Egypt, via the Netherlands"
2025.4262,2025-06-06,India,Netherlands,Okra,fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** monocrotophos  unauthorised substance - {pesticide residues} *** thiamethoxam   - {pesticide residues},acephate,True,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,Pesticide residues in Indian Okra's
2025.4262,2025-06-06,India,Netherlands,Okra,fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** monocrotophos  unauthorised substance - {pesticide residues} *** thiamethoxam   - {pesticide residues},monocrotophos,True,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,Pesticide residues in Indian Okra's
2025.4262,2025-06-06,India,Netherlands,Okra,fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** monocrotophos  unauthorised substance - {pesticide residues} *** thiamethoxam   - {pesticide residues},thiamethoxam,False,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,Pesticide residues in Indian Okra's
2025.4253,2025-06-05,Türkiye,Germany,grape leaves,fruits and vegetables,dimethomorph   - {pesticide residues},dimethomorph,False,alert notification,official control on the market,serious,distribution to other member countries,Dimethomorph in grape leaves from Turkey
2025.4167,2025-06-03,India,France,Drumsticks (Moringa oleifera),fruits and vegetables,monocrotophos  unauthorised substance - {pesticide residues},monocrotophos,True,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Monocrotophos in drumstick (moringa oleifera) leaves from India
2025.3993,2025-05-28,Egypt,Romania,FRESH EGYPTIAN VALENCIA ORANGE,fruits and vegetables,flumetralin  - {pesticide residues},flumetralin,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Exceeded PESTICIDES Flumetralin in oranges from Egipt
2025.3922,2025-05-26,Morocco,Belgium,Apricots,fruits and vegetables,dimethoate   - {pesticide residues},dimethoate,False,information notification for attention,company's own check,potentially serious,distribution restricted to notifying country,Dimethoate in frozen apricots from Morocco
2025.3910,2025-05-26,Egypt,Italy,Orange,fruits and vegetables,chlorpropham   - {pesticide residues},chlorpropham,False,border rejection notification,border control - consignment detained,potentially serious,no distribution from notifying country,Chlorpropham in Orange from Egypt
2025.3912,2025-05-26,Egypt,Italy,Orange,fruits and vegetables,chlorpropham   - {pesticide residues},chlorpropham,False,border rejection notification,border control - consignment detained,potentially serious,no distribution from notifying country,Chlorpropham in Orange from Egypt
2025.3849,2025-05-23,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,tebufenpyrad   - {pesticide residues},tebufenpyrad,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Tebufenpyrad in fresh peppers from Türkiye
2025.3805,2025-05-22,Egypt,Romania,Piersici origine Egipt  /// Peaches from Egypt,fruits and vegetables,chlorpyrifos  unauthorised substance - {pesticide residues} *** imidacloprid   - {pesticide residues},chlorpyrifos,True,information notification for attention,border control - consignment released,potentially serious,information on distribution not (yet) available,Exceeding the pesticide MRL (CHLORPYRIFOS and IMIDACLOPRID) in peaches from Egypt  //////  Depasire LMA pesticide (CHLORPYRIFOS si IMIDACLOPRID) in piersici origine Egipt 
2025.3805,2025-05-22,Egypt,Romania,Piersici origine Egipt  /// Peaches from Egypt,fruits and vegetables,chlorpyrifos  unauthorised substance - {pesticide residues} *** imidacloprid   - {pesticide residues},imidacloprid,False,information notification for attention,border control - consignment released,potentially serious,information on distribution not (yet) available,Exceeding the pesticide MRL (CHLORPYRIFOS and IMIDACLOPRID) in peaches from Egypt  //////  Depasire LMA pesticide (CHLORPYRIFOS si IMIDACLOPRID) in piersici origine Egipt 
2025.3740,2025-05-20,Egypt,Italy,ORANGES,fruits and vegetables,chlorpropham   - {pesticide residues},chlorpropham,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Chlorpropham  in oranges from Egypt
2025.3762,2025-05-20,India,France,Drumsticks (Moringa oleifera),fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** methamidophos  unauthorised substance - {pesticide residues} *** monocrotophos  unauthorised substance - {pesticide residues},acephate,True,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Multiple pesticide residues in drumsticks from India
2025.3762,2025-05-20,India,France,Drumsticks (Moringa oleifera),fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** methamidophos  unauthorised substance - {pesticide residues} *** monocrotophos  unauthorised substance - {pesticide residues},methamidophos,True,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Multiple pesticide residues in drumsticks from India
2025.3762,2025-05-20,India,France,Drumsticks (Moringa oleifera),fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** methamidophos  unauthorised substance - {pesticide residues} *** monocrotophos  unauthorised substance - {pesticide residues},monocrotophos,True,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Multiple pesticide residues in drumsticks from India
2025.3641,2025-05-15,India,France,Drumsticks (Moringa oleifera),fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** methamidophos  unauthorised substance - {pesticide residues} *** monocrotophos  unauthorised substance - {pesticide residues},acephate,True,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Multiple pesticide residues in drumsticks from India
2025.3641,2025-05-15,India,France,Drumsticks (Moringa oleifera),fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** methamidophos  unauthorised substance - {pesticide residues} *** monocrotophos  unauthorised substance - {pesticide residues},methamidophos,True,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Multiple pesticide residues in drumsticks from India
2025.3641,2025-05-15,India,France,Drumsticks (Moringa oleifera),fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** methamidophos  unauthorised substance - {pesticide residues} *** monocrotophos  unauthorised substance - {pesticide residues},monocrotophos,True,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Multiple pesticide residues in drumsticks from India
2025.3608,2025-05-14,Egypt,Italy,White oranges,fruits and vegetables,chlorpropham   - {pesticide residues},chlorpropham,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Presence of chlorpropham above legal limits in oranges from Egypt
2025.3606,2025-05-14,Egypt,Belgium,Strawberries,fruits and vegetables,oxamyl  unauthorised substance - {pesticide residues},oxamyl,True,information notification for attention,company's own check,serious,distribution restricted to notifying country,Oxamyl in frozen strawberries from Egypt
2025.3434,2025-05-08,Egypt,Germany,frozen strawberries,fruits and vegetables,oxamyl  unauthorised substance - {pesticide residues},oxamyl,True,alert notification,company's own check,serious,no distribution to other member countries,"Oxamyl in frozen strawberries from Egypt, packaged in Poland"
2025.3404,2025-05-07,Türkiye,Bulgaria,"Grapefruit, including pomelos",fruits and vegetables,chlorpyrifos-methyl  unauthorised substance - {pesticide residues} *** fenvalerate   - {pesticide residues},chlorpyrifos-methyl,True,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market, chlorpyrifos-methyl and fenvalerate in fresh grapefruits from Türkiye
2025.3404,2025-05-07,Türkiye,Bulgaria,"Grapefruit, including pomelos",fruits and vegetables,chlorpyrifos-methyl  unauthorised substance - {pesticide residues} *** fenvalerate   - {pesticide residues},fenvalerate,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market, chlorpyrifos-methyl and fenvalerate in fresh grapefruits from Türkiye
2025.3398,2025-05-07,Türkiye,Bulgaria,"Lemons (Citrus limon, Citrus limonum)",fruits and vegetables,prochloraz   - {pesticide residues},prochloraz,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,prochloraz in fresh lemons from Türkiye
2025.3406,2025-05-07,Kenya,France,Green beans,fruits and vegetables,acephate  unauthorised substance - {pesticide residues},acephate,True,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,Acephate in green beans from Kenya
2025.3393,2025-05-07,India,France,dried morel mushrooms,fruits and vegetables,anthraquinone   - {pesticide residues} *** chlorpyrifos   - {pesticide residues},anthraquinone,False,alert notification,company's own check,serious,distribution to other member countries,Pesticide residues in dried morel mushrooms
2025.3393,2025-05-07,India,France,dried morel mushrooms,fruits and vegetables,anthraquinone   - {pesticide residues} *** chlorpyrifos   - {pesticide residues},chlorpyrifos,False,alert notification,company's own check,serious,distribution to other member countries,Pesticide residues in dried morel mushrooms
2025.3338,2025-05-05,Morocco,France,Fresh Beef corn peppers,fruits and vegetables,chlorpyrifos   - {pesticide residues} *** thiabendazole   - {pesticide residues},chlorpyrifos,False,alert notification,company's own check,serious,distribution to other member countries,High Chlorpyrifos and Thiabendazol levels in beef horn peppers
2025.3338,2025-05-05,Morocco,France,Fresh Beef corn peppers,fruits and vegetables,chlorpyrifos   - {pesticide residues} *** thiabendazole   - {pesticide residues},thiabendazole,False,alert notification,company's own check,serious,distribution to other member countries,High Chlorpyrifos and Thiabendazol levels in beef horn peppers
2025.3262,2025-04-30,Türkiye,Austria,Courgettes,fruits and vegetables,4-CPA  unauthorised substance - {pesticide residues},4-CPA,True,information notification for attention,official control on the market,potential risk,product (presumably) no longer on the market,"4-Chlorophenoxyacetic acid in courgettes from Türkiye, via Germany"
2025.3158,2025-04-28,India,France,Drumsticks (Moringa oleifera),fruits and vegetables,monocrotophos  unauthorised substance - {pesticide residues},monocrotophos,True,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Monocrotophos in drumsticks from India
2025.3110,2025-04-25,Egypt,Slovenia,White oranges,fruits and vegetables,chlorpyriphos-ethyl   - {pesticide residues},chlorpyriphos-ethyl,False,border rejection notification,border control - consignment detained,potential risk,product not (yet) placed on the market, Chlorpyriphos-ethyl in oranges from Egypt
2025.3125,2025-04-25,India,Germany,mangoes ,fruits and vegetables,chlorpyrifos  unauthorised substance - {pesticide residues} *** quinalphos   - {pesticide residues},chlorpyrifos,True,information notification for attention,border control - consignment released,serious,product not (yet) placed on the market,Chlorpyrifos and quinalphos in mangoes from India
2025.3125,2025-04-25,India,Germany,mangoes ,fruits and vegetables,chlorpyrifos  unauthorised substance - {pesticide residues} *** quinalphos   - {pesticide residues},quinalphos,False,information notification for attention,border control - consignment released,serious,product not (yet) placed on the market,Chlorpyrifos and quinalphos in mangoes from India
2025.3039,2025-04-24,Kenya,Netherlands,Green Beans,fruits and vegetables,chlorpyrifos  unauthorised substance - {pesticide residues},chlorpyrifos,True,border rejection notification,border control - consignment detained,potential risk,product not (yet) placed on the market,Chlorpyrifos in Beans from Kenya
2025.3003,2025-04-23,Türkiye,Bulgaria,"Lemons (Citrus limon, Citrus limonum)",fruits and vegetables,prochloraz   - {pesticide residues},prochloraz,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market, prochloraz in fresh lemons from Türkiye
2025.2952,2025-04-22,Türkiye,Bulgaria,"Lemons (Citrus limon, Citrus limonum)",fruits and vegetables,chlorpyrifos-methyl   - {pesticide residues},chlorpyrifos-methyl,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Chlorpyrifos-methyl in frewsh lemons from Türkiye
2025.2895,2025-04-17,Egypt,Netherlands,oranges,fruits and vegetables,chlorpyrifos   - {pesticide residues},chlorpyrifos,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Pesticide residues in Egyptian Oranges
2025.2873,2025-04-16,Egypt,Slovenia,Strawberry,fruits and vegetables,dimethoate   - {pesticide residues},dimethoate,False,information notification for attention,border control - forwarded to destination,serious,no distribution from notifying country,Dimethoate in frozen strawberries from Egypt
2025.2727,2025-04-11,Türkiye,Germany,vine leaves,fruits and vegetables,Azoxystrobin   - {pesticide residues} *** boscalid   - {pesticide residues} *** famoxadone   - {pesticide residues} *** flutriafol   - {pesticide residues} *** iprovalicarb  unauthorised substance - {pesticide residues},Azoxystrobin,False,information notification for follow-up,official control on the market,potential risk,distribution to other member countries,Pesticide residues in grape leaves from Türkiye
2025.2727,2025-04-11,Türkiye,Germany,vine leaves,fruits and vegetables,Azoxystrobin   - {pesticide residues} *** boscalid   - {pesticide residues} *** famoxadone   - {pesticide residues} *** flutriafol   - {pesticide residues} *** iprovalicarb  unauthorised substance - {pesticide residues},boscalid,False,information notification for follow-up,official control on the market,potential risk,distribution to other member countries,Pesticide residues in grape leaves from Türkiye
2025.2727,2025-04-11,Türkiye,Germany,vine leaves,fruits and vegetables,Azoxystrobin   - {pesticide residues} *** boscalid   - {pesticide residues} *** famoxadone   - {pesticide residues} *** flutriafol   - {pesticide residues} *** iprovalicarb  unauthorised substance - {pesticide residues},famoxadone,False,information notification for follow-up,official control on the market,potential risk,distribution to other member countries,Pesticide residues in grape leaves from Türkiye
2025.2727,2025-04-11,Türkiye,Germany,vine leaves,fruits and vegetables,Azoxystrobin   - {pesticide residues} *** boscalid   - {pesticide residues} *** famoxadone   - {pesticide residues} *** flutriafol   - {pesticide residues} *** iprovalicarb  unauthorised substance - {pesticide residues},flutriafol,False,information notification for follow-up,official control on the market,potential risk,distribution to other member countries,Pesticide residues in grape leaves from Türkiye
2025.2727,2025-04-11,Türkiye,Germany,vine leaves,fruits and vegetables,Azoxystrobin   - {pesticide residues} *** boscalid   - {pesticide residues} *** famoxadone   - {pesticide residues} *** flutriafol   - {pesticide residues} *** iprovalicarb  unauthorised substance - {pesticide residues},iprovalicarb,True,information notification for follow-up,official control on the market,potential risk,distribution to other member countries,Pesticide residues in grape leaves from Türkiye
2025.2667,2025-04-10,Egypt,Netherlands,oranges,fruits and vegetables,chlorfenapyr   - {pesticide residues},chlorfenapyr,False,border rejection notification,border control - consignment detained,no risk,product not (yet) placed on the market,chlorfenapyr in oranges from Egypt
2025.2610,2025-04-09,Egypt,Italy,fresh peppers,fruits and vegetables,pymetrozine   - {pesticide residues},pymetrozine,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Pymetrozine in fresh peppers
2025.2517,2025-04-04,Türkiye,France,pomegranates,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** acetamiprid   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** deltamethrin   - {pesticide residues} *** fluxapyroxad   - {pesticide residues} *** pyraclostrobin   - {pesticide residues},Spirotetramat,True,alert notification,official control on the market,serious,distribution to other member countries,Several pesticide residues detected in pomegranates from Turkey via Germany
2025.2517,2025-04-04,Türkiye,France,pomegranates,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** acetamiprid   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** deltamethrin   - {pesticide residues} *** fluxapyroxad   - {pesticide residues} *** pyraclostrobin   - {pesticide residues},acetamiprid,False,alert notification,official control on the market,serious,distribution to other member countries,Several pesticide residues detected in pomegranates from Turkey via Germany
2025.2517,2025-04-04,Türkiye,France,pomegranates,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** acetamiprid   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** deltamethrin   - {pesticide residues} *** fluxapyroxad   - {pesticide residues} *** pyraclostrobin   - {pesticide residues},carbendazim,True,alert notification,official control on the market,serious,distribution to other member countries,Several pesticide residues detected in pomegranates from Turkey via Germany
2025.2517,2025-04-04,Türkiye,France,pomegranates,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** acetamiprid   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** deltamethrin   - {pesticide residues} *** fluxapyroxad   - {pesticide residues} *** pyraclostrobin   - {pesticide residues},chlorpyrifos,True,alert notification,official control on the market,serious,distribution to other member countries,Several pesticide residues detected in pomegranates from Turkey via Germany
2025.2517,2025-04-04,Türkiye,France,pomegranates,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** acetamiprid   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** deltamethrin   - {pesticide residues} *** fluxapyroxad   - {pesticide residues} *** pyraclostrobin   - {pesticide residues},deltamethrin,False,alert notification,official control on the market,serious,distribution to other member countries,Several pesticide residues detected in pomegranates from Turkey via Germany
2025.2517,2025-04-04,Türkiye,France,pomegranates,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** acetamiprid   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** deltamethrin   - {pesticide residues} *** fluxapyroxad   - {pesticide residues} *** pyraclostrobin   - {pesticide residues},fluxapyroxad,False,alert notification,official control on the market,serious,distribution to other member countries,Several pesticide residues detected in pomegranates from Turkey via Germany
2025.2517,2025-04-04,Türkiye,France,pomegranates,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** acetamiprid   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** deltamethrin   - {pesticide residues} *** fluxapyroxad   - {pesticide residues} *** pyraclostrobin   - {pesticide residues},pyraclostrobin,False,alert notification,official control on the market,serious,distribution to other member countries,Several pesticide residues detected in pomegranates from Turkey via Germany
2025.2490,2025-04-03,Egypt,Italy,Fresh peppers,fruits and vegetables,pymetrozine   - {pesticide residues},pymetrozine,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Pymetrozine in peppers from Egypt
2025.2450,2025-04-02,Türkiye,Austria,courgettes,fruits and vegetables,4-CPA  unauthorised substance - {pesticide residues},4-CPA,True,information notification for attention,official control on the market,potentially serious,product (presumably) no longer on the market,4-Chlorophenoxyacetic acid in courgettes from Türkiye
2025.2360,2025-03-31,Türkiye,France,Pears,fruits and vegetables,diflubenzuron   - {pesticide residues} *** pyriproxyfen    - {pesticide residues},diflubenzuron,False,information notification for follow-up,company's own check,potential risk,no distribution from notifying country,Detection of diflubenzuon and pyriproxyfen in pears from Turkey
